dest,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
34031246003,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412,54.055412
34031246102,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837,413.12837
34031246103,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445,897.59445
34031246201,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888,190.421888
34031246202,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629,1080.56629
34031246300,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001,635.5720200000001
34031256804,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115,717.83115
34031264101,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996,476.24618999999996
34031264102,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646,100.011646
34031264200,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368,385.22368
34035050100,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001,732.7608700000001
34035050300,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747,1274.747
34035050400,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904,231.03904
34035050600,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868,654.43868
34035050701,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728,308.814728
34035050704,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001,946.6294300000001
34035050801,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994,489.21764999999994
34035050802,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994,496.79496199999994
34035050901,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758,516.611758
34035050903,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226,734.667226
34035051000,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858,384.731858
34035051400,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428,287.94428
34035051600,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748,1949.51748
34035051800,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601,63.298601
34035051900,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763,123.2763
34035052001,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996,446.06249399999996
34035052002,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172,434.91172
34035052100,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257,687.645257
34035052201,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378,705.259378
34035052203,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239,587.9239
34035052204,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974,205.526974
34035052400,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994,273.63056399999994
34035052601,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001,1099.8417610000001
34035052603,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775,314.775
34035052700,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002,207.41085600000002
34035052800,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186,100.00186
34035053000,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001,883.1926900000001
34035053102,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995,3636.2699999999995
34035053105,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871,722.33871
34035053402,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997,402.53517999999997
34035053602,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827,167.47827
34035053603,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999,926.2529599999999
34035053604,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001,659.8965900000001
34035053703,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999,574.9968269999999
34035053705,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722,1197.722
34035053706,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525,1086.13525
34035053707,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059,1548.9059
34035053803,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002,1278.8406000000002
34035053805,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439,1184.8439
34035053901,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713,116.35713
34035053905,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397,809.31397
34035054201,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686,4024.02686
34035054300,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998,1721.9317199999998
34037371100,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001,1003.1928800000001
34037371200,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913,75.165913
34037371300,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877,749.119877
34037371400,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001,679.5704310000001
34037371502,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274,301.435274
34037371503,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284,180.441284
34037371600,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999,664.6529289999999
34037371700,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728,625.351728
34037371800,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753,807.99753
34037371900,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076,1603.17076
34037372000,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666,274.32666
34037372100,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001,679.9547600000001
34037372200,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769,927.1769
34037372400,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071,385.379071
34037372500,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996,507.79035999999996
34037372600,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586,415.86586
34037372900,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001,1221.9824800000001
34037373000,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005,334.53857000000005
34037373100,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001,1036.1723240000001
34037373200,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317,447.59317
34037373300,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002,1535.7001450000002
34037373400,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004,2111.8731420000004
34037373700,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985,609.8985
34037373800,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996,436.42177999999996
34037373900,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875,289.7875
34037374000,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683,95.632683
34037374100,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001,577.2204300000001
34037374200,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873,280.0873
34037374300,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998,1291.9816119999998
34037374400,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997,412.21031999999997
34037374500,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827,251.2827
34037374600,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562,596.41562
34037374700,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524,629.95524
34037374800,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778,1055.90778
34037374900,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064,333.40064
34039030500,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344,1437.13344
